wiki_ID,mov_name,year,averageRating,numVotes,poster_url
4311750,Duplicate,1998,5.5,8223,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NTUzMTUzMl5BMl5BanBnXkFtZTcwNTk1ODgzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
6734914,The Haunted Palace,1963,6.7,8222,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0MzI1NDE2N15BMl5BanBnXkFtZTgwNTYwNjAxNzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
17929573,Wish Upon a Star,1996,6.6,8220,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzUzOTczOTk0Ml5BMl5BanBnXkFtZTcwMzA4NDMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
27079761,Mao's Last Dancer,2009,7.3,8217,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MDYxMzgwOF5BMl5BanBnXkFtZTcwNDc4MTM1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
9541484,Crimes of Passion,1984,6.4,8213,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDdhODlmZTAtMDU3Zi00ZjdhLWI3Y2MtYzNkNjM2OTQ4YjYwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1626038,Raja Hindustani,1996,6.0,8208,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MDA2OTQ5MV5BMl5BanBnXkFtZTcwNDg1ODgzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
3879782,Best Laid Plans,1999,6.1,8203,"https://images-na.ssl-images-amazon.com/images/M/MV5BODI1MTUxMTU1OV5BMl5BanBnXkFtZTcwNzc3NDYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
682280,Consenting Adults,1992,5.7,8199,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmJhZTNhMWItN2Q1ZC00NDUyLTk4YTEtNzk0NjkwZjYwNjVhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
31572779,Gantz,2010,6.4,8192,"https://images-na.ssl-images-amazon.com/images/M/MV5BZThiMjA0N2MtYWM0NS00ZDY3LTg2MzktOWJjNjg3OWMwMjI2XkEyXkFqcGdeQXVyMTA1OTEwNjE@._V1_UY268_CR2,0,182,268_AL_.jpg"
80538,The Snake Pit,1948,7.6,8192,"https://images-na.ssl-images-amazon.com/images/M/MV5BODA2Mjk5ZDQtNzQ0YS00YWI2LThkNmUtZTdmYTA4ZGU4MTgzXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
4038581,No Mercy,1986,5.7,8191,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0ODI5ODA0N15BMl5BanBnXkFtZTcwODkwNDkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
6242323,Simon,2004,7.8,8190,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwODU3MTMxMl5BMl5BanBnXkFtZTcwMTA3OTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
3213280,Miracle in Milan,1951,7.6,8189,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMTg2ODQ2OV5BMl5BanBnXkFtZTgwNTI5NDYyMjE@._V1_UY268_CR4,0,182,268_AL_.jpg"
1259297,Onegin,1999,6.8,8188,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQwMTgzNDE1Nl5BMl5BanBnXkFtZTcwODA2MDYxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
3210646,Breakfast of Champions,1999,4.5,8184,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MDU4NTkwOF5BMl5BanBnXkFtZTcwNjAzNTUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
3135608,Tales of Terror,1962,6.8,8182,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxMDU5NDg3M15BMl5BanBnXkFtZTcwNjIzMTM3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
22156971,Grace,2009,5.2,8181,"https://images-na.ssl-images-amazon.com/images/M/MV5BODI4MDU0MTI5OV5BMl5BanBnXkFtZTcwNzEzODUyMg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
31919884,Good Deeds,2012,5.7,8169,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0ODcxMzk3N15BMl5BanBnXkFtZTcwNjAzMTMwNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
719062,Zenon: Girl of the 21st Century,1999,6.3,8164,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NzY3NTg5MF5BMl5BanBnXkFtZTYwMTYzNjc5._V1_UX182_CR0,0,182,268_AL_.jpg"
31363435,The Names of Love,2010,7.1,8162,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzODY2MjgxMV5BMl5BanBnXkFtZTcwNDA5ODI1NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
21089512,Virgin on Bourbon Street,2009,4.3,8159,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NjcwMTkwOF5BMl5BanBnXkFtZTcwMzU2MzczNQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
2826307,Children of the Corn III: Urban Harvest,1995,4.3,8159,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTkzNmMzNmMtZDQ0Ny00YjMwLWE1ZWMtNzI2ZmQzMmJkZGVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
1013263,Somersault,2004,6.7,8153,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzQzMjc5N15BMl5BanBnXkFtZTcwMjc4MjQzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
3329115,She Hate Me,2004,5.3,8150,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczOTkwMDMwMV5BMl5BanBnXkFtZTcwNjU3MDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
27937333,The Tortured,2010,5.4,8149,"https://images-na.ssl-images-amazon.com/images/M/MV5BODk1NzQ2MjM2OV5BMl5BanBnXkFtZTcwMDMwODk4Nw@@._V1_UY268_CR0,0,182,268_AL_.jpg"
1582000,Raju Ban Gaya Gentleman,1992,6.7,8146,
13949810,Vatel,2000,6.6,8143,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzNjQ5NDk1OV5BMl5BanBnXkFtZTYwNDEyMTE5._V1_UY268_CR3,0,182,268_AL_.jpg"
14765230,Yavarum Nalam,2009,7.3,8138,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MTE4MzkxNl5BMl5BanBnXkFtZTcwNzU5ODYzMg@@._V1_UY268_CR2,0,182,268_AL_.jpg"
20899724,Griffin and Phoenix,2006,6.9,8138,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMDMxMzczNV5BMl5BanBnXkFtZTcwNjU1MjE0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
20475363,The Tempest,2010,5.3,8129,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MzEyNDg1OV5BMl5BanBnXkFtZTcwMTk4NDY3Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5907816,Vettaiyaadu Vilaiyaadu,2006,7.9,8128,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDAwMGFkMDItNDczOS00NjIyLWEzNzYtNGRmYWJmZDA5NDVhXkEyXkFqcGdeQXVyMjAzMjcxNTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
3963744,Daybreak,1939,7.7,8125,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2MTc2NzQyMl5BMl5BanBnXkFtZTgwNTg1MTMxMzE@._V1_UY268_CR10,0,182,268_AL_.jpg"
2509885,Critters 4,1991,4.1,8124,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzY5MTBjZGMtODgxYy00MWMzLThmYTQtN2FiZDI2MGM3YjdiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
190416,Baby Doll,1956,7.3,8120,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjY0ZTYwZjItMGU5ZS00ZDU5LWI1OWEtNzg2ZTAyZGJiZmNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
2602021,How Stella Got Her Groove Back,1998,5.7,8114,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzOTI2MDQyMl5BMl5BanBnXkFtZTcwMDg4OTQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1261599,Ossessione,1943,7.6,8114,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MzM4OTI4Ml5BMl5BanBnXkFtZTYwMTE5NDU5._V1_UY268_CR4,0,182,268_AL_.jpg"
21888940,Tenderness,2009,5.4,8114,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MTMzMTIzNl5BMl5BanBnXkFtZTcwMTAzNzMwMw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
4130836,Mo' Money,1992,5.5,8112,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMTAyODA2NV5BMl5BanBnXkFtZTYwNzA1Njk4._V1_UY268_CR1,0,182,268_AL_.jpg"
2563340,Death Hunt,1981,6.9,8110,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmM3NmI4ODUtYWIzYy00NTdhLWI1NGQtMTUzN2NlMWVjM2UxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
2182638,Head Above Water,1996,6.0,8110,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NjYzMjMzOF5BMl5BanBnXkFtZTcwMTAzOTUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
448331,Class Action,1991,6.4,8110,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3MTQ1NjM3NV5BMl5BanBnXkFtZTcwNDQ3NTcyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
6669106,Gallowwalker,2010,3.6,8103,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3MzIxNzM0OV5BMl5BanBnXkFtZTgwNDEzOTQxMDE@._V1_UY268_CR5,0,182,268_AL_.jpg"
23084130,Ben and Arthur,2002,1.8,8097,
5419425,Daddy's Little Girls,2007,5.8,8093,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMDIzMDUzMV5BMl5BanBnXkFtZTcwMjQ4ODQ0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5994199,Leprechaun In the Hood,2000,3.7,8091,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjIwNTU2NDI4MF5BMl5BanBnXkFtZTYwNTEyNDA5._V1_UY268_CR11,0,182,268_AL_.jpg"
1224344,Topper,1937,7.2,8090,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTVjZmFhZDMtZTEyMi00YmJkLTljNzMtMjE0M2Y5OGE0YjgzXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
27792643,For Colored Girls,2010,6.2,8087,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTExMTA5NjkxNjVeQTJeQWpwZ15BbWU3MDg0NDM5OTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
1205729,Amar Akbar Anthony,1977,7.4,8081,"https://images-na.ssl-images-amazon.com/images/M/MV5BODE0NDg4MDIxNF5BMl5BanBnXkFtZTgwNTg1MTY2NDE@._V1_UY268_CR9,0,182,268_AL_.jpg"
2681108,Voces inocentes,2004,7.8,8080,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3OTc2MTU2N15BMl5BanBnXkFtZTcwMDE5MzIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
18555435,I Served the King of England,2007,7.3,8078,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NjQ5NjkzMl5BMl5BanBnXkFtZTcwOTI3NDU3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
3133545,Desperate Hours,1990,5.4,8072,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4MzkwNjY1Ml5BMl5BanBnXkFtZTcwOTQ4NTMzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2352505,Bones,2001,4.4,8070,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1ODI2MjAyNl5BMl5BanBnXkFtZTYwNzEzODc5._V1_UX182_CR0,0,182,268_AL_.jpg"
11924028,Possession,2008,5.4,8068,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTk3MzQwNDA2Ml5BMl5BanBnXkFtZTcwNTQwMDg1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
8049233,Of Human Bondage,1934,7.0,8068,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmQyOGJlZDAtMmQ0MS00MDc3LTg4NzktNjQwZGRkMmE0YjExXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY268_CR13,0,182,268_AL_.jpg"
28115795,Essential Killing,2010,6.1,8061,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTE5NjAxMTEzNl5BMl5BanBnXkFtZTcwMjYzMDQ0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2223585,Earth,1998,7.6,8059,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNzQ2ODYyNl5BMl5BanBnXkFtZTcwMzY5MjYxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
5159792,The Caveman's Valentine,2001,5.8,8058,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MzI0MTkwMl5BMl5BanBnXkFtZTYwNDMxMjk5._V1_UY268_CR9,0,182,268_AL_.jpg"
1149303,Ilsa: She-Wolf of the SS,1975,5.1,8058,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NDUwODA2NV5BMl5BanBnXkFtZTcwMDg5MDgyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
234827,Ridicule,1996,7.3,8053,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NTkxOTAyNF5BMl5BanBnXkFtZTcwMjg3NDUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1205454,The Broken Hearts Club: A Romantic Comedy,2000,6.9,8047,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmZlODkzNmItZmIwZi00OGYxLTkwMjQtMzlhYmYwNjMwNzlmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
30530317,Bellflower,2011,6.3,8047,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4OTM5MDU1N15BMl5BanBnXkFtZTcwMDM3ODYyNg@@._V1_UY268_CR1,0,182,268_AL_.jpg"
18838290,Summer Hours,2008,7.2,8046,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NjcxMzU2NV5BMl5BanBnXkFtZTcwMDAyMjUxMw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5148493,Reflections in a Golden Eye,1967,6.7,8037,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDNiMDA1YWQtZmI0NC00ODEwLTg5NDctOThjN2IyZGZlNWNlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
4484593,The Last of Sheila,1973,7.2,8035,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTcyNDc1NjE1MF5BMl5BanBnXkFtZTgwOTUxNjIzMTE@._V1_UY268_CR1,0,182,268_AL_.jpg"
5668860,Lonesome Jim,2005,6.5,8032,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzU1MzgxNDYzOV5BMl5BanBnXkFtZTgwODQ3MzA0MTI@._V1_UY268_CR0,0,182,268_AL_.jpg"
3019565,Khartoum,1966,6.8,8029,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDMwNDY2MmQtNGJjNi00MjQ0LTg2YTQtOTZlYTViYjcxYmI0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
16279840,The Vicious Kind,2008,6.9,8027,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0Mjc1MDYwMV5BMl5BanBnXkFtZTcwNzkyMjY2Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2259030,Tarzan the Ape Man,1932,7.0,8024,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNDYzNTQwM15BMl5BanBnXkFtZTgwMzIzMDMyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5823121,The Long Weekend,2006,5.2,8022,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3ODU3MDM0Nl5BMl5BanBnXkFtZTcwMTgwNTMzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
1691104,Real Women Have Curves,2002,6.9,8022,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTNlNzAxMjktZmViZi00ZmU4LWJjNTYtMzhlZmQzY2FhYzgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2542946,When Trumpets Fade,1998,7.0,8021,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWY0ODhlNmUtZjA4Mi00NmFhLTgwYzYtMTY4MzczNWJjNWI0L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
6342627,Ted Bundy,2002,5.8,8020,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MDI5NzIwOV5BMl5BanBnXkFtZTcwODk0MjQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
2175640,Little Women,1949,7.2,8018,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxMzkzOTU0NzFeQTJeQWpwZ15BbWU4MDEyMTYyMTMx._V1_UY268_CR3,0,182,268_AL_.jpg"
6550586,Wilbur Wants to Kill Himself,2002,6.8,8016,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MjA0MTc2OF5BMl5BanBnXkFtZTcwNjg0MzUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4180684,Witchboard,1986,5.7,8016,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTEzYjE4ZWQtYjEzNC00NzU4LTg1YmMtNDk4MDExMzU2YjdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
798426,Cobb,1994,6.4,8011,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzk2MzU1Mjg2M15BMl5BanBnXkFtZTcwNDc4MzAwMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
15033706,Phoebe in Wonderland,2009,7.0,8011,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyMjQ2NDQ0MF5BMl5BanBnXkFtZTcwNjE1NTEzMg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1480608,Class Act,1992,6.1,8010,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNDUxMzYzNV5BMl5BanBnXkFtZTYwNzU5MTk5._V1_UY268_CR0,0,182,268_AL_.jpg"
2721109,"The Prize Winner of Defiance, Ohio",2005,7.2,8008,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxOTA3NTUwOF5BMl5BanBnXkFtZTcwNDI3MzEzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
770348,Blue Sky,1994,6.4,8001,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQ1NTA3MTU5Ml5BMl5BanBnXkFtZTcwMzc3NDcyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5664888,The Trigger Effect,1996,5.7,8001,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MTE2MTg5OV5BMl5BanBnXkFtZTcwOTc3NjcxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
4268056,I Am David,2003,7.1,8000,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MDI3MzgwN15BMl5BanBnXkFtZTcwOTQ2MTcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2761219,The Prophecy II,1998,5.6,7998,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTJlYjQyM2UtMjZhYy00ZDBkLTk5ZGItN2E3MjI2NjJhODM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
13291547,Alles is Liefde,2007,7.0,7996,
1166501,Mifune's Last Song,1999,7.1,7990,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzIxNzEwMzU5Ml5BMl5BanBnXkFtZTYwODQ1NTc4._V1_UY268_CR100,0,182,268_AL_.jpg"
144640,Another Thin Man,1939,7.4,7987,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1Mjc5NDA1NF5BMl5BanBnXkFtZTgwNjg5ODgwMzE@._V1_UY268_CR3,0,182,268_AL_.jpg"
2102931,Nice Dreams,1981,6.1,7987,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjBjZjA3YmMtNmIxMy00NmE1LWE2YWMtNzlmY2UzYTM5ZTUwXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
2792417,War and Peace,1968,8.3,7987,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk4NDI0ZTUtMTFlOC00ZWI5LTk4NjUtYzk0MGM3Y2M4NGI5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
1827624,White Nights,1985,6.6,7983,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDYzNDM4MzY2Nl5BMl5BanBnXkFtZTcwNzA0MjA0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
45126,Anne of the Thousand Days,1969,7.4,7973,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4Mjg4ODA0MV5BMl5BanBnXkFtZTcwMjc0ODk3MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
2332654,Le Petit Soldat,1960,7.1,7969,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NzczMjQyN15BMl5BanBnXkFtZTcwMzU0NDAyOQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
4941269,The Acid House,1998,6.2,7969,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MjY1MTIxOF5BMl5BanBnXkFtZTcwMjc4NTUyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
8332992,Billa,2007,7.3,7962,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWM0YWE5MmItYTY4MS00OGI3LWI1MTItOTUyMDllYjhmYmUyXkEyXkFqcGdeQXVyMjMwODI3NDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1030073,Meteor,1979,5.0,7961,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzY2ZTZkMTEtYzI1Zi00NjYxLWI1YTAtMDQyNDUyZDg2MWM0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
2083607,Still Smokin',1983,5.4,7952,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyMTE1MDQ3Nl5BMl5BanBnXkFtZTcwNTE3MDAyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
28099386,The Client List,2010,5.6,7951,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MjQ0Nzc5OF5BMl5BanBnXkFtZTcwODQ1NzcxNA@@._V1_UY268_CR1,0,182,268_AL_.jpg"
5526916,Naked Weapon,2002,5.5,7949,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1Mjc5OTY3NF5BMl5BanBnXkFtZTcwNzg2MjAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
2046735,Fatal Instinct,1993,5.7,7946,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNzc2ODU5Nl5BMl5BanBnXkFtZTYwNzAxNDg5._V1_UY268_CR1,0,182,268_AL_.jpg"
3440849,The Best of Times,1986,6.0,7943,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NTc2NjA5OV5BMl5BanBnXkFtZTcwNjY3MjUxMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
13828139,Control,2004,6.2,7939,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NDI0OTM1OV5BMl5BanBnXkFtZTcwNzE2NjcyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
6066495,Black Eagle,1988,3.8,7938,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MDUyMzkyNF5BMl5BanBnXkFtZTcwNzE3NTEyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5676296,Liberty Stands Still,2002,5.7,7936,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTRjYTcyN2QtMDIxMi00YWVhLWEwZDctOWUwYjNhZmYxZDA1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
15670779,The House of Mirth,2000,7.0,7932,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1NjA4MTc3OV5BMl5BanBnXkFtZTcwODUyODgxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
2323811,Into the Sun,2005,4.3,7931,"https://images-na.ssl-images-amazon.com/images/M/MV5BODgwMzYyMDcyN15BMl5BanBnXkFtZTcwMTU2NjcyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
3645367,Pépé le Moko,1937,7.7,7919,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NTUxMDg0MV5BMl5BanBnXkFtZTgwMjMyMTc0MzE@._V1_UY268_CR9,0,182,268_AL_.jpg"
3258336,Heartbeat,2000,6.5,7914,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDMzZWE4NDUtOWRlMS00ODJjLThmZjAtNWU1MmFiOWVmZmJjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY268_CR3,0,182,268_AL_.jpg"
11643011,Madeline,1998,6.0,7911,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzg3MjcwMjE0NV5BMl5BanBnXkFtZTcwOTc1ODgxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
2901971,Howling II: Stirba - Werewolf Bitch,1985,3.7,7910,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2NhOTE0OWUtN2NkMS00YjczLWEwYzctNmNkNTQ0MzE0OGNlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
12564335,From Within,2009,5.6,7908,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwOTMyOTE3Ml5BMl5BanBnXkFtZTcwMjkyNTg0Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
363929,Star 80,1983,6.8,7902,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk0ZTQ1MmMtMjkwNC00MjJjLWEwODQtZWE4NTM5Zjc0MmQ0XkEyXkFqcGdeQXVyMDAyMTY3Nw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1614771,Freaked,1993,6.3,7902,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5OTk5MDY4OV5BMl5BanBnXkFtZTcwMDQ0OTkyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
26499399,Agent Vinod,2012,5.2,7899,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4MjkwMTA0N15BMl5BanBnXkFtZTcwMjA0MTc0Nw@@._V1_UY268_CR2,0,182,268_AL_.jpg"
