index,name,status,group_year,movie_id
16019,simran,b,2001,36252302
16020,simran,i,2011,25222513
16021,simran,i,2010,23977758
16022,simran,i,2005,3038177
16023,simran,i,2006,3811830
16024,simran,i,2008,14183099
16025,marcela,i,2003,444767
16026,marcela,i,1997,275547
16027,marcela,i,2010,35785312
16028,abby,t,1978,443718
16029,abby,b,2004,2367208
16030,abby,b,2004,1194084
16031,abby,b,2004,454718
16032,abby,b,1984,276070
16033,abby,b,1984,25248084
16034,abby,i,2009,25871694
16035,abby,i,2010,18327360
16036,abby,i,2011,35159749
16037,abby,i,1997,7570243
16038,abby,i,2008,10483547
16039,ilia,i,1979,277006
16040,scotty,t,1929,28694282
16041,scotty,t,1929,35750438
16042,scotty,i,1997,277148
16043,scotty,i,2009,25533110
16044,scotty,i,1993,2068890
16045,scotty,i,2001,957792
16046,scotty,i,1991,686066
16047,julianne,i,1997,277148
16048,julianne,i,2011,31683286
16049,julianne,i,2012,33857489
16050,julianne,i,2005,6256750
16051,tucker,t,2009,26255812
16052,tucker,t,2009,5752544
16053,tucker,t,2009,5095233
16054,tucker,t,1986,1367498
16055,tucker,t,1986,10780834
16056,tucker,t,1986,12347192
16057,tucker,b,1998,277149
16058,tucker,b,1998,742453
16059,tucker,b,1998,2423428
16060,tucker,i,1993,746845
16061,tucker,i,1963,2609169
16062,tucker,i,2012,36229546
16063,tucker,i,1979,5320225
16064,tucker,i,1977,10675370
16065,magda,i,2004,993791
16066,magda,i,1998,277149
16067,magda,i,2008,13239722
16068,magda,i,1983,541642
16069,magda,i,2011,35540180
16070,healy,i,1998,277149
16071,healy,i,1991,685931
16072,healy,i,2008,23372087
16073,healy,i,1992,4751032
16074,phillips,i,2011,26999426
16075,phillips,i,1979,6953611
16076,phillips,i,2005,1641890
16077,phillips,i,2009,20008114
16078,phillips,i,2004,789903
16079,hector,b,2008,1689394
16080,hector,b,2008,24314116
16081,hector,b,2008,14119255
16082,hector,b,1994,2569417
16083,hector,b,1994,1693888
16084,hector,b,1994,1151726
16085,hector,i,2003,1380482
16086,hector,i,2004,323715
16087,hector,i,1999,351649
16088,hector,i,2001,277158
16089,hector,i,1978,2268585
16090,gilmore,i,2000,277667
16091,gilmore,i,1996,400797
16092,gilmore,i,2004,1202791
16093,gilmore,i,2002,10404370
16094,gilmore,i,1980,4601985
16095,wilkins,i,2000,277667
16096,wilkins,i,2009,12121822
16097,wilkins,i,1996,524813
16098,wilkins,i,1992,3461760
16099,wilkins,i,1960,3862631
16100,decker,t,2010,35131590
16101,decker,t,2010,24518077
16102,decker,t,2010,23759625
16103,decker,i,2000,2547451
16104,decker,i,1996,3565461
16105,decker,i,1991,17444132
16106,decker,i,1999,9793561
16107,gail,t,1967,6180798
16108,gail,t,1977,2952125
16109,gail,t,1993,692661
16110,gail,t,1993,4189858
16111,gail,t,1993,5549799
16112,gail,t,2000,277667
16113,gail,t,2000,3312138
16114,gail,t,2000,23824762
16115,gail,i,2005,1336308
16116,gail,i,2008,9513043
16117,gail,i,2007,12746058
16118,gail,i,2010,24770245
16119,gail,i,1985,2484540
16120,tong,i,2002,277713
16121,tong,i,2008,20358218
16122,tong,i,2004,18357649
16123,banning,i,1991,443972
16124,banning,i,1999,2367161
16125,banning,i,2002,277713
16126,banning,i,2004,2560030
16127,devlin,i,2011,26107567
16128,devlin,i,2002,369790
16129,devlin,i,1958,9734311
16130,devlin,i,1961,13273342
16131,devlin,i,1989,22016985
16132,sailor,t,2011,21251678
16133,sailor,t,2011,31748875
16134,sailor,i,2003,281069
16135,sailor,i,1993,4738411
16136,sailor,i,1994,4738587
16137,jin,i,2008,17298868
16138,jin,i,2004,1036025
16139,jin,i,2003,281069
16140,jin,i,2007,17469575
16141,jin,i,2009,17651907
16142,eris,i,2003,281069
16143,eris,i,2000,1861161
16144,eris,i,2012,34439782
16145,kale,t,2003,281069
16146,kale,b,2009,5456819
16147,kale,b,2009,17365387
16148,kale,b,2009,16702881
16149,kale,i,1977,2210733
16150,marina,i,2003,1389371
16151,marina,i,2002,1567210
16152,marina,i,2008,24511591
16153,marina,i,2010,28211042
16154,marina,i,2001,2324069
16155,suzanne,t,1958,9073612
16156,suzanne,t,1958,10644609
16157,suzanne,t,1990,21675573
16158,suzanne,t,1990,3681139
16159,suzanne,t,1990,1573108
16160,suzanne,t,1997,284619
16161,suzanne,t,1997,2216294
16162,suzanne,t,1997,2268745
16163,suzanne,t,2009,3615041
16164,suzanne,t,2009,4360088
16165,suzanne,t,2009,4041345
16166,suzanne,b,1968,8545243
16167,suzanne,b,1968,30505130
16168,suzanne,i,2005,15268349
16169,suzanne,i,2012,25765787
16170,suzanne,i,2002,2792455
16171,suzanne,i,2011,27582980
16172,suzanne,i,2010,36619262
16173,janice,t,1975,5781218
16174,janice,t,1975,27757116
16175,janice,t,1998,1332901
16176,janice,t,1998,284619
16177,janice,t,1998,2216783
16178,janice,i,2007,14285231
16179,janice,i,1988,535971
16180,janice,i,2010,28729688
16181,janice,i,2008,3176181
16182,janice,i,1993,311935
16183,mariana,i,2003,284697
16184,mariana,i,2001,17078365
16185,mariana,i,2010,27602436
16186,mariana,i,2009,23212131
16187,mariana,i,1974,22572753
16188,hatcher,i,2007,3006708
16189,hatcher,i,2003,284697
16190,hatcher,i,2008,3119257
16191,hatcher,i,2010,20020813
16192,declan,t,2009,2021700
16193,declan,t,2009,24725226
16194,declan,t,2009,29504916
16195,declan,t,1997,1321819
16196,declan,t,1997,32358656
16197,declan,i,2003,284697
16198,andrea,t,1961,6984559
16199,andrea,b,1984,21718004
16200,andrea,b,1984,3328301
16201,andrea,b,1984,27611999
16202,andrea,i,2004,1770836
16203,andrea,i,1998,6960205
16204,andrea,i,1974,6223567
16205,andrea,i,2005,12942227
16206,andrea,i,1993,311765
16207,spurgeon,i,1998,286544
16208,si,i,1955,286828
16209,si,i,2009,22667247
16210,si,i,2002,5120552
16211,si,i,1982,2429821
16212,si,i,1933,10540943
16213,pedro,b,2007,882119
16214,pedro,b,2007,983560
16215,pedro,b,2007,1036208
16216,pedro,b,1993,2122517
16217,pedro,b,1993,3494676
16218,pedro,b,1993,1020702
16219,pedro,i,2011,29471340
16220,pedro,i,1955,286828
16221,pedro,i,1989,685987
16222,pedro,i,1978,1274418
16223,pedro,i,1992,15142854
16224,darling,i,2007,8586622
16225,darling,i,2000,600351
16226,darling,i,1953,982199
16227,darling,i,1955,286828
16228,darling,i,2011,26818875
16229,peg,i,1955,286828
16230,peg,i,1948,30983881
16231,jock,i,1955,286828
16232,jock,i,2000,1113205
16233,jock,i,2007,36956792
16234,jock,i,1971,419688
16235,jock,i,1973,11457352
16236,lambert,i,2011,33403400
16237,lambert,i,1990,620034
16238,lambert,i,1993,287767
16239,lambert,i,2001,4949401
16240,lambert,i,2004,1371113
16241,rogue,i,2000,19479460
16242,rogue,i,2003,288303
16243,rogue,i,2006,2029825
16244,stryker,i,2003,288303
16245,stryker,i,2009,2982688
16246,gia,t,1998,288360
16247,gia,i,2012,21153376
16248,gia,i,1968,14052970
16249,paulette,t,1962,31245082
16250,paulette,t,1980,289253
16251,paulette,t,1980,22055483
16252,paulette,i,2001,444267
16253,paulette,i,2009,13514560
16254,paulette,i,1998,816862
16255,paulette,i,2003,447672
16256,paulette,i,1989,987370
16257,cy,i,2001,289591
16258,vy,i,2001,289591
16259,aiken,i,2001,289591
16260,aiken,i,2009,15169291
16261,aiken,i,2010,24709671
16262,aiken,i,2006,5867940
16263,park,i,2006,7482708
16264,park,i,1991,22882186
16265,park,i,2008,17124781
16266,park,i,1995,703807
16267,park,i,2009,23410377
16268,fraser,i,2006,5759874
16269,fraser,i,1998,290633
16270,fraser,i,2009,17424270
16271,fraser,i,1999,4219088
16272,fraser,i,1988,1924191
16273,joley,t,1998,290633
16274,abra,i,1955,290970
16275,abra,i,2010,21978354
16276,aron,b,2010,25244870
16277,aron,i,1955,290970
16278,aron,i,1994,24174130
16279,dianne,t,1935,18510429
16280,dianne,i,2004,598397
16281,dianne,i,1994,13087370
16282,dianne,i,1989,291610
16283,dianne,i,2010,22824908
16284,dianne,i,2011,31336743
16285,laszlo,i,2007,2017208
16286,laszlo,i,1989,770128
16287,laszlo,i,1996,5646957
16288,laszlo,i,2002,292453
16289,laszlo,i,1968,28372726
16290,pryce,i,2009,11039716
16291,pryce,i,2010,19761638
16292,pryce,i,2002,292453
16293,pryce,i,2000,19890229
16294,ricki,i,2011,31330546
16295,ricki,i,2003,293165
16296,ricki,i,1946,12813383
16297,ricki,i,2000,10031002
16298,ricki,i,1948,23151040
16299,delia,i,1988,293524
16300,delia,i,2010,24083094
16301,delia,i,2000,1040965
16302,delia,i,2006,6719022
16303,delia,i,2002,3941055
16304,otho,i,1988,293524
16305,misty,t,1992,294520
16306,misty,t,1992,4277184
16307,misty,t,1998,2460704
16308,misty,i,1942,10160677
16309,anabel,i,1999,295757
16310,casanova,i,1999,295757
16311,casanova,i,2005,3201442
16312,raja,b,2001,295757
16313,raja,b,2001,3509282
16314,raja,b,2001,13107779
16315,raja,i,2008,15831116
16316,raja,i,2011,30018330
16317,raja,i,1997,2909975
16318,raja,i,2010,24997872
16319,raja,i,1996,36420202
16320,amazing,i,1999,295757
16321,amazing,i,2007,12044905
16322,furious,i,1999,295757
16323,commodore,i,1961,6984559
16324,commodore,i,1950,24818190
16325,commodore,i,1943,15620889
16326,byard,i,1950,295973
16327,nellie,i,1950,295973
16328,nellie,i,1958,11073939
16329,nellie,i,1961,20828855
16330,nellie,i,1936,15073672
16331,nellie,i,2000,2476119
16332,kiri,i,1999,296252
16333,allegra,t,2005,1524596
16334,allegra,t,2005,12091274
16335,allegra,t,2005,11544460
16336,allegra,i,1999,296252
16337,allegra,i,1959,22087234
16338,milan,i,2002,296466
16339,milan,i,1989,5578994
16340,milan,i,2010,28185055
16341,milan,i,1961,3725344
16342,vera,t,1950,21968479
16343,vera,t,1950,28799096
16344,vera,t,2010,20401848
16345,vera,t,2010,29988111
16346,vera,t,2010,33388086
16347,vera,t,2004,397310
16348,vera,t,2004,675574
16349,vera,t,2004,1297472
16350,vera,t,1989,513090
16351,vera,t,1989,1367498
16352,vera,t,1989,5105287
16353,vera,i,1983,1059701
16354,vera,i,1985,3999301
16355,vera,i,1984,21136555
16356,vera,i,2003,2835630
16357,vera,i,1954,2346581
16358,deedee,i,2000,300910
16359,deedee,i,1977,2223709
16360,deedee,i,2005,7457548
16361,dove,t,1955,6752142
16362,dove,i,2009,15713038
16363,dove,i,2000,300910
16364,dove,i,2002,3095818
16365,dove,i,1994,3027347
16366,dove,i,1990,1809458
16367,shabazz,b,1992,300972
16368,vernita,i,2003,301314
16369,elle,t,2001,301314
16370,elle,t,2001,525270
16371,elle,t,2001,444267
16372,elle,t,1974,22754277
16373,elle,t,1974,22576659
16374,elle,i,2003,447672
16375,elle,i,2010,26968376
16376,elle,i,2011,31703262
16377,elle,i,2006,7473588
16378,elle,i,2004,18897020
16379,sofie,t,2003,301314
16380,sofie,t,2003,6745357
16381,sofie,i,1999,4489906
16382,sofie,i,1982,22644483
16383,beatrix,t,2004,301314
16384,beatrix,t,2004,525270
16385,beatrix,t,2004,3966684
16386,beatrix,i,1941,2490751
16387,alana,b,2008,26349729
16388,alana,b,2008,15348996
16389,alana,b,2008,19184257
16390,alana,i,1989,301574
16391,alana,i,2001,1653220
16392,triton,i,1989,301574
16393,triton,i,2006,1278589
16394,triton,i,2000,448814
16395,triton,i,2008,15348996
16396,triton,i,2009,23664336
16397,ariel,t,2011,24570673
16398,ariel,t,2011,15348996
16399,ariel,t,2011,27558404
16400,ariel,b,1991,301574
16401,ariel,b,1991,1934018
16402,ariel,b,1991,1034719
16403,ariel,i,2006,2450308
16404,ariel,i,1984,877743
16405,ariel,i,2003,468311
16406,ariel,i,1995,1934035
16407,ariel,i,2002,509987
16408,chico,i,1971,301798
16409,chico,i,2010,27222031
16410,chico,i,1995,1447885
16411,chico,i,1937,8625710
16412,chico,i,1985,1131323
16413,stanton,i,1999,2379908
16414,stanton,i,2010,29585091
16415,stanton,i,2000,397574
16416,stanton,i,2011,34059175
16417,stanton,i,1998,10286355
16418,elvin,i,2001,302491
16419,emir,i,1987,302797
16420,emir,i,2009,24872954
16421,yousef,i,1987,302797
16422,yousef,i,2006,16366225
16423,rogers,i,2012,22114132
16424,rogers,i,2005,4538840
16425,rogers,i,2011,31678415
16426,rogers,i,2002,1072075
16427,rogers,i,2009,24090103
16428,branton,i,1971,303928
16429,dixon,i,2004,15402213
16430,dixon,i,2006,2887437
16431,dixon,i,1993,14683214
16432,dixon,i,2010,21264828
16433,dixon,i,2009,19175781
16434,dustin,t,2007,14790659
16435,dustin,t,2007,21851051
16436,dustin,t,2007,22916442
16437,dustin,i,1996,23811860
16438,dustin,i,2011,27091137
16439,dustin,i,2002,408849
16440,dustin,i,2003,2883438
16441,dustin,i,1981,11738477
16442,jo,t,1963,3744721
16443,jo,t,1963,4881621
16444,jo,t,1921,36396689
16445,jo,t,1976,2648507
16446,jo,t,1976,6266691
16447,jo,t,1976,24817933
16448,jo,b,1953,447074
16449,jo,b,1936,2175661
16450,jo,b,1936,24146477
16451,jo,i,1996,303933
16452,jo,i,2000,6150659
16453,jo,i,1984,877743
16454,jo,i,2012,10663174
16455,jo,i,2006,9460450
16456,allan,t,1934,9253028
16457,allan,t,1922,1241609
16458,allan,i,2010,13713239
16459,allan,i,2011,29499533
16460,allan,i,1996,1526194
16461,allan,i,2003,32051150
16462,allan,i,2012,29664578
16463,reeves,i,1996,303933
16464,reeves,i,2006,4066047
16465,reeves,i,2002,9088886
16466,reeves,i,2000,2647404
16467,reeves,i,1966,7175865
16468,laurence,i,1996,303933
16469,laurence,i,2011,29034540
16470,laurence,i,1982,1150634
16471,laurence,i,2012,35572558
16472,laurence,i,1994,6103939
16473,meg,t,1955,10063659
16474,meg,t,1955,24153140
16475,meg,b,1962,11330415
16476,meg,b,1962,20338576
16477,meg,b,2003,450141
16478,meg,b,2003,587507
16479,meg,b,2003,6645089
16480,meg,i,1996,7220895
16481,meg,i,2011,26783359
16482,meg,i,1988,2521806
16483,meg,i,1998,1289336
16484,meg,i,2007,14746483
16485,noriko,i,2000,304692
16486,noriko,i,2008,10149834
16487,noriko,i,2009,23966679
16488,shogo,i,2000,304692
16489,matilda,t,2004,305909
16490,matilda,t,2004,1291587
16491,matilda,t,2004,13243296
16492,matilda,i,1996,675935
16493,matilda,i,2008,18416097
16494,matilda,i,1999,11723307
16495,matilda,i,1931,32136475
16496,matilda,i,1967,10356606
16497,maury,i,2001,305909
16498,maury,i,2000,10090870
16499,maury,i,1972,1788680
16500,hansel,t,2010,27223546
16501,hansel,t,2010,15968935
16502,hansel,t,2010,27134958
16503,hansel,i,2001,305909
16504,katinka,i,2001,305909
16505,kala,i,1999,1749093
16506,kala,i,1980,3978441
16507,kala,i,2002,307072
16508,kala,i,2009,31803110
16509,kala,i,2005,4118336
16510,chadwick,t,1965,28151121
16511,chadwick,i,2002,307072
16512,chadwick,i,1986,2554528
16513,chadwick,i,2004,3329115
16514,chadwick,i,2008,12751960
16515,chadwick,i,2011,35993173
16516,ritchie,i,1993,441315
16517,ritchie,i,2005,1599541
16518,ritchie,i,1987,307080
16519,ritchie,i,1997,2457278
16520,ritchie,i,1958,10932698
16521,tiny,i,2003,307789
16522,tiny,i,2000,2069237
16523,tiny,i,1942,15216677
16524,tiny,i,1927,21407170
16525,wydell,i,2003,307789
16526,marybeth,i,1998,308430
16527,marybeth,i,2003,1526905
16528,marybeth,i,1996,1031157
16529,marybeth,i,2010,26545312
16530,marybeth,i,2009,20396414
16531,gabe,b,2006,6941760
16532,gabe,b,2006,1083768
16533,gabe,b,2006,4865862
16534,gabe,i,2011,32863724
16535,gabe,i,2010,28043425
16536,gabe,i,1993,746845
16537,gabe,i,1998,308430
16538,gabe,i,2001,545933
16539,raoul,i,1998,5842075
16540,raoul,i,2002,450141
16541,raoul,i,2011,31703370
16542,raoul,i,2004,308856
16543,raoul,i,1925,308930
16544,faust,i,1925,308930
16545,faust,i,1926,1343856
16546,carlotta,i,1925,308930
16547,carlotta,i,1977,1328188
16548,carlotta,i,1954,22815884
16549,carlotta,i,1939,1369204
16550,carlotta,i,1971,454812
16551,dumont,i,1982,312757
16552,dumont,i,1931,10366326
16553,dumont,i,1979,15533528
16554,gibbs,i,2006,999394
16555,gibbs,i,2007,1689394
16556,gibbs,i,2011,31368431
16557,gibbs,i,1982,312757
16558,gibbs,i,2002,1395159
16559,lora,t,1959,4731909
16560,lora,i,1982,312757
16561,lora,i,1931,9545952
16562,lora,i,1997,3368887
16563,lora,i,1930,10609979
16564,tron,i,2010,22547607
16565,tron,i,1982,312757
16566,bowman,i,1968,23941708
16567,bowman,i,1997,666923
16568,bowman,i,2007,1752246
16569,bowman,i,2008,3759313
16570,bowman,i,2000,5707603
16571,yang,t,1979,10603354
16572,yang,t,1979,10822118
16573,yang,t,1979,26878691
16574,yang,i,2010,27285282
16575,yang,i,2012,33276254
16576,yang,i,2003,652534
16577,yang,i,1993,2048766
16578,yang,i,1995,316540
16579,millard,i,2001,594240
16580,millard,i,2006,2706589
16581,millard,i,2005,5249016
16582,millard,i,1995,316540
16583,millard,i,1946,34269989
16584,dyson,i,1991,34344124
16585,dyson,i,1995,316540
16586,dyson,i,1979,5363369
16587,apple,i,1995,316540
16588,apple,i,2007,30738106
16589,apple,i,1982,10116734
16590,alva,i,2009,24207129
16591,alva,i,2005,1684625
16592,alva,i,1988,4045254
16593,alva,i,1966,5198820
16594,alva,i,1995,316540
16595,isamu,i,1995,316540
16596,isamu,i,2010,22611767
16597,wai,i,1997,317647
16598,wai,i,2007,12439689
16599,wai,i,2003,7767619
16600,wai,i,2004,13606911
16601,kira,i,2013,33757322
16602,kira,i,1980,317873
16603,kira,i,2005,7986184
16604,kira,i,2004,7927833
16605,kira,i,2011,6610948
16606,sky,i,2006,2308701
16607,sky,i,2008,8425661
16608,sky,i,2002,318542
16609,sky,i,1999,1766274
16610,sky,i,1955,6733074
16611,nana,i,2008,3858746
16612,nana,i,2012,31510744
16613,nana,i,2007,12634263
16614,nana,i,1962,1170181
16615,nana,i,2009,15181224
16616,opie,i,1986,320032
16617,chet,i,1991,320401
16618,chet,i,2012,35575593
16619,chet,i,2011,28370864
16620,chet,i,2010,25225244
16621,chet,i,1988,3812366
16622,breeze,i,1991,320401
16623,deidre,i,1994,363255
16624,deidre,i,2000,320502
16625,deidre,i,2008,12751960
16626,deidre,i,1997,5371282
16627,larson,i,2001,366111
16628,larson,i,2010,21550540
16629,larson,i,2006,3616144
16630,larson,i,1995,3077087
16631,larson,i,2011,26127858
16632,divine,i,1972,320527
16633,sparrow,t,2008,999394
16634,sparrow,t,2008,1689394
16635,sparrow,t,2008,24314116
16636,sparrow,i,2003,321496
16637,sparrow,i,2012,30270338
16638,sparrow,i,1998,6960205
16639,sparrow,i,2010,26800344
16640,achilles,i,2004,323715
16641,achilles,i,2008,19554750
16642,odysseus,i,2004,323715
16643,odysseus,i,1997,2711926
16644,farley,t,1948,23813404
16645,farley,t,1948,23757079
16646,farley,i,1992,324616
16647,farley,i,1995,6707631
16648,farley,i,2007,9121908
16649,farley,i,1994,5991505
16650,farley,i,2009,21378128
16651,tipton,i,1992,324616
16652,tipton,i,2011,28954592
16653,tipton,i,2010,29365217
16654,tipton,i,1936,8627618
16655,mona,t,1946,1645598
16656,mona,b,1938,5566347
16657,mona,b,1938,15998246
16658,mona,b,1938,24227001
16659,mona,i,2010,26163439
16660,mona,i,1992,324616
16661,mona,i,2008,18640305
16662,mona,i,2011,32589867
16663,mona,i,1998,865561
16664,cora,t,2010,33028800
16665,cora,t,2010,8548898
16666,cora,t,2010,22892307
16667,cora,t,1996,4195543
16668,cora,t,1996,5955514
16669,cora,t,1996,23223276
16670,cora,t,1990,1428048
16671,cora,t,1990,2688769
16672,cora,i,2002,1755731
16673,cora,i,1962,21704088
16674,cora,i,2003,326982
16675,cora,i,1981,5429460
16676,cora,i,1946,5429235
16677,jem,i,1962,4607980
16678,jem,i,2003,326982
16679,manley,i,1990,328344
16680,manley,i,2010,26588977
16681,manley,i,2001,2195094
16682,blaire,i,1990,328344
16683,collins,t,2008,22729553
16684,collins,t,2008,2312056
16685,collins,t,2008,10825132
16686,collins,i,2012,28250083
16687,collins,i,1976,4899791
16688,collins,i,2005,5251390
16689,collins,i,1990,1661980
16690,collins,i,2001,12256764
16691,lenin,i,1928,330659
16692,lenin,i,2001,24733702
16693,sandro,i,1960,330874
16694,sandro,i,2000,2069237
16695,sandro,i,1973,17938594
16696,sandro,i,1970,20164225
16697,charlton,i,1986,331586
16698,charlton,i,2011,31525891
16699,reilly,t,1993,725103
16700,reilly,t,1993,4511738
16701,reilly,t,1993,2102101
16702,reilly,i,1986,331586
16703,reilly,i,2006,4303794
16704,reilly,i,2007,22052968
16705,reilly,i,2008,17570003
16706,reilly,i,2009,20008114
16707,neville,i,2011,31941988
16708,neville,i,2001,667361
16709,neville,i,2007,6641931
16710,neville,i,2006,2826890
16711,neville,i,1986,331586
16712,heinrich,t,1953,21235843
16713,heinrich,i,1997,5019403
16714,heinrich,i,1999,6420269
16715,heinrich,i,1958,334865
16716,heinrich,i,2011,30624551
16717,heinrich,i,1970,19203216
16718,lino,i,2004,334874
16719,lino,i,2011,31703944
16720,lino,i,1995,6678894
16721,giuseppe,i,2006,16366225
16722,giuseppe,i,2004,334874
16723,giuseppe,i,1993,14683214
16724,giuseppe,i,2002,1567210
16725,giuseppe,i,2012,36424869
16726,toy,i,1999,335298
16727,toy,i,2009,3287436
16728,toy,i,1936,15073672
16729,barbie,i,2010,28621291
16730,barbie,i,1999,335298
16731,barbie,i,2002,25411651
16732,barbie,i,2003,4673186
16733,barbie,i,2008,15936289
16734,emilio,t,1986,9676426
16735,emilio,i,1994,336808
16736,emilio,i,2002,594105
16737,emilio,i,1965,6152265
16738,emilio,i,2011,33166823
16739,emilio,i,1995,1476567
16740,marino,i,1995,695780
16741,marino,i,1994,336808
16742,marino,i,2007,30476388
16743,abraham,t,2012,31724592
16744,abraham,t,2012,30928961
16745,abraham,t,2012,14097392
16746,abraham,t,1994,337740
16747,abraham,t,1994,650540
16748,abraham,t,1994,3210303
16749,abraham,t,1969,19248783
16750,abraham,t,1969,22372060
16751,abraham,t,1931,1046559
16752,abraham,t,1931,1044568
16753,abraham,t,1931,10394188
16754,abraham,b,2007,1424178
16755,abraham,b,2007,1129583
16756,abraham,b,2007,20520132
16757,abraham,b,1979,1048695
16758,abraham,b,1979,8668124
16759,abraham,i,1998,13395744
16760,abraham,i,2002,31540281
16761,abraham,i,2003,2876631
16762,abraham,i,1990,380123
16763,abraham,i,1939,839547
16764,mina,t,1978,1048695
16765,mina,t,1978,8693356
16766,mina,i,1992,337740
16767,mina,i,2012,4097843
16768,mina,i,2003,4138142
16769,mina,i,2002,1354975
16770,mina,i,1931,1046559
16771,rogan,i,1990,685938
16772,rogan,i,2012,33341963
16773,rogan,i,1984,338849
16774,rogan,i,2005,1798744
16775,bucky,i,2000,6770626
16776,bucky,i,2006,6074231
16777,bucky,i,2005,1745413
16778,bucky,i,2011,26127858
16779,bucky,i,1996,1724422
16780,pacha,i,2000,338869
16781,pacha,i,2005,3492883
16782,woodruff,i,1929,22895245
16783,woodruff,i,1949,338908
16784,michel,i,1960,339526
16785,michel,i,2012,35572558
16786,michel,i,2000,17513934
16787,michel,i,2009,30739847
16788,michel,i,2003,9656635
16789,gee,i,1998,340276
16790,gee,i,2007,20185493
16791,gee,i,1987,3262502
16792,gable,i,1984,341399
16793,gable,i,2008,3990450
16794,gable,i,1991,3152882
16795,gable,i,2007,23107879
16796,toshiro,i,1984,341399
16797,takashi,i,1984,341399
16798,takashi,i,2009,23966679
16799,durant,i,1990,1839695
16800,durant,i,1979,341538
16801,durant,i,1976,5252749
16802,durant,i,1954,6389884
16803,durant,i,1989,10049349
16804,nada,i,1988,342556
16805,nada,i,1993,21387412
16806,nada,i,1921,9220529
16807,corwin,i,2000,342692
16808,corwin,i,1945,4995581
16809,corwin,i,1953,22533765
16810,rance,i,2002,342741
16811,rance,i,1936,24143437
16812,harlen,i,2002,342741
16813,shun,t,1967,343408
16814,shun,t,1967,17528498
16815,shun,i,2011,29542934
16816,shun,i,1986,18398454
16817,abigail,t,1993,1494750
16818,abigail,t,1993,2611302
16819,abigail,t,1970,343408
16820,abigail,b,2004,3723947
16821,abigail,b,2004,699208
16822,abigail,b,2004,3710785
16823,abigail,i,2009,17404922
16824,abigail,i,2010,23702768
16825,abigail,i,2008,25919941
16826,abigail,i,2011,32636880
16827,abigail,i,1979,7722097
16828,napoleon,i,2004,882119
16829,napoleon,i,2009,18764957
16830,napoleon,i,1989,23808966
16831,napoleon,i,1970,343408
16832,napoleon,i,2007,4913527
16833,lafayette,i,1970,343408
16834,lafayette,i,1979,747689
16835,lafayette,i,1975,17792486
16836,adelaide,t,2009,12932741
16837,adelaide,t,2009,13040946
16838,adelaide,i,1970,343408
16839,adelaide,i,1949,26541557
16840,adelaide,i,1975,22679786
16841,adelaide,i,1950,21095758
16842,adelaide,i,1959,24365495
16843,trent,t,1958,23713311
16844,trent,t,1958,19165692
16845,trent,i,2009,13053911
16846,trent,i,2000,1037250
16847,trent,i,1996,344978
16848,trent,i,1995,343684
16849,trent,i,1994,2337370
16850,tremain,i,2003,345105
16851,freddy,b,2007,15365850
16852,freddy,b,2007,23286957
16853,freddy,b,2007,8360654
16854,freddy,i,2002,8637169
16855,freddy,i,2003,8640412
16856,freddy,i,1997,1045986
16857,freddy,i,1987,3037946
16858,freddy,i,1986,600235
16859,jon,t,2012,11541351
16860,jon,t,2012,7079205
16861,jon,t,2012,31338389
16862,jon,b,1968,1822077
16863,jon,b,1968,1855432
16864,jon,i,2004,348449
16865,jon,i,2007,11744082
16866,jon,i,2006,9613761
16867,jon,i,2001,980601
16868,jon,i,1992,24073089
16869,tito,i,1997,648921
16870,tito,i,2010,24228775
16871,tito,i,1996,760603
16872,tito,i,1988,348979
16873,tito,i,1973,26044473
16874,ryce,i,1992,348994
16875,ryce,i,1993,642694
16876,newton,i,2008,14277334
16877,newton,i,1997,5079650
16878,newton,i,1992,26200483
16879,newton,i,1986,736266
16880,newton,i,2007,3703666
16881,herman,i,1982,369508
16882,herman,i,1998,407351
16883,herman,i,1995,844429
16884,herman,i,1963,899442
16885,herman,i,1992,348994
16886,bertie,i,1990,349005
16887,bertie,i,1949,24381665
16888,bertie,i,1963,31775991
16889,bertie,i,1948,1157009
16890,lotte,i,1999,451791
16891,lotte,i,2009,17789399
16892,lotte,i,2010,33367792
16893,lotte,i,1970,29401751
16894,lotte,i,2006,14603443
16895,maxine,t,1984,4103995
16896,maxine,t,2008,20122638
16897,maxine,t,2008,15304214
16898,maxine,i,1999,349941
16899,maxine,i,1964,9897840
16900,maxine,i,1997,1073955
16901,maxine,i,1995,24242789
16902,maxine,i,2004,9086113
16903,jessup,i,2007,8432450
16904,jessup,i,1980,350629
16905,jessup,i,1956,7657211
16906,jessup,i,1952,2199333
16907,jessup,i,1994,2344137
16908,tami,i,1994,350847
16909,tami,i,2008,14942228
16910,tami,i,1983,2720827
16911,tami,i,2011,32898253
16912,sammy,i,1998,4300597
16913,sammy,i,2008,7167797
16914,sammy,i,1994,350847
16915,sammy,i,1996,2423462
16916,sammy,i,2010,19569910
16917,lelaina,b,1994,350847
16918,vickie,i,2001,10071292
16919,vickie,i,1994,350847
16920,vickie,i,1992,22822894
16921,wes,i,1994,350847
16922,wes,i,2011,24570673
16923,wes,i,1993,685981
16924,wes,i,1996,1526194
16925,wes,i,1984,3123751
16926,regina,t,2002,1897341
16927,regina,t,2002,10565718
16928,regina,t,2002,509987
16929,regina,b,1971,19113036
